const,X5,X7,X8,X12,X13,X14,X16,X17,X19,X24,X25,X27,X28,X35,X36,X37,X38,X42,X44,X45,X46,X48,X52,X53,X54,X55,Y_train
1.0,-0.0,0.08226550253183314,-0.0,0.24509682668897717,-0.0,-0.0,0.17152352576481816,0.10332333128092581,0.5330058810455297,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.14640582093609,0.04109669081467061,-0.0,0.6845151868213208,1
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.032071407116005514,0.8251634799086671,0
1.0,0.23342481896644782,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.4948915313842777,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.18883265725505904,-0.0,-0.0,0.23211433555807495,0.05857482456522424,-0.0,0.716889277152086,1
1.0,0.2627506901428841,0.08427177752561564,-0.0,-0.0,-0.0,-0.0,0.16830498614188502,-0.0,0.7785152897882263,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.06996717590953203,0.06775449187772743,-0.0,0.711892087655044,1
1.0,0.16953331900962243,0.046515179094502423,0.07511475072413863,0.4519523943372945,0.06470345807970775,-0.0,0.17836596156553947,0.07894450516206426,1.0841499263160999,0.06789050067050868,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.06914182469421361,-0.0,0.763014990558635,1
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.2777248254815991,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.7809800203630283,0
1.0,0.09880876611572671,-0.0,0.02479484942138034,0.32325753535004675,0.04095009400885814,0.02068376161142154,0.11146356652943468,-0.0,0.7587214786367585,-0.0,0.26790853832743566,-0.0,0.04007362542397061,0.055490865513761596,0.047801256630772906,0.07067051215312334,0.007509595478141346,-0.0,0.031875260561509786,0.02753498011094433,-0.0,0.019861679585809564,0.018153263348533667,0.008466090011291333,0.0037535675625371932,0.6537112731932482,0
1.0,0.2638137559628237,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.27762721580235433,-0.0,-0.0,-0.0,-0.0,0.10035344105127186,0.007509595497738797,0.0646764345196747,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.6225088374660358,0
1.0,0.1806610296546258,-0.0,0.07930400778229674,0.4571816256357811,0.07567667842574734,-0.0,-0.0,0.1019389003367781,0.8091783365579,-0.0,0.18090933574091134,0.21111812252259612,-0.0,0.06496348949362928,-0.0,0.09493873778642356,-0.0,-0.0,0.0429134603061843,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.5872045982299,0
1.0,-0.0,-0.0,-0.0,0.42347153644461427,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.6174409435468511,0
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.9002426478372192,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.20553189472473643,-0.0,-0.0,-0.0,-0.0,-0.0,0.5001778552916141,0
1.0,0.1752915166233897,-0.0,-0.0,-0.0,0.07744419071072671,-0.0,-0.0,0.10082566278055832,0.6469232932899227,-0.0,0.17552242721664793,0.15777170965324977,0.07257259443733297,0.06476668046704223,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.6724865103369083,0
1.0,0.12915646573424164,-0.0,0.07627096900574437,0.4720890290854186,0.07507585192052277,0.03876867314314902,0.14980924585719235,0.10558202452499604,1.2562311039528256,0.06946234903429727,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.19359155145037463,0.07306520921279783,0.027436233846123693,0.7861198490605875,1
1.0,0.14578169295374557,0.02493155032816961,0.08153566547819736,0.3372164608089056,0.07728058539387156,0.03875779710162009,0.16161499135384305,0.1019389003367781,1.2069431035052147,0.06945189117544577,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.02753498011094433,-0.0,-0.0,0.1839860821763639,0.06293338415912814,-0.0,0.7701385910787016,1
1.0,0.04473284139796265,0.0370396976925004,0.07676310676238914,0.4066441757922302,0.07723512899509505,0.03877825465967068,0.13006924153259872,0.10558202452499604,1.3081813054802405,0.06845331472015494,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.018880123603021434,-0.0,-0.0,0.17252563009112135,0.07824495222217172,0.031774278150379816,0.8587290379579721,1
1.0,-0.0,-0.0,0.08070146993864948,-0.0,-0.0,-0.0,0.15701983276067494,-0.0,0.19611530790282383,-0.0,-0.0,-0.0,-0.0,-0.0,0.06208658676813672,-0.0,-0.0,-0.0,-0.0,0.12751294763306528,-0.0,-0.0,-0.0,-0.0,0.019311490757190623,0.7122251517920376,1
1.0,0.24960433809117774,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.1957720068660875,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.10037188805646756,-0.0,-0.0,-0.0,0.19677528579648929,-0.0,-0.0,0.15936232112014376,-0.0,-0.0,0.6082761333234432,0
1.0,0.09880876611572671,0.042064637978891345,0.0728363676617487,0.34248846616484235,0.0774300240759626,-0.0,-0.0,-0.0,1.3744093770228707,0.06698616533713288,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.19013584799071892,0.06998628368791347,0.030994785415008722,0.8268132651804085,1
1.0,-0.0,-0.0,-0.0,-0.0,0.07744528115595321,-0.0,0.17977694212735856,-0.0,1.2478961504797346,0.0694826932213499,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.2478225869396164,0.07394695327810505,-0.0,0.8589306910921835,1
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.538529881407813,0
1.0,0.2361299979999477,-0.0,-0.0,0.35254026875916206,-0.0,-0.0,-0.0,-0.0,1.3602149947808246,-0.0,-0.0,0.21602103109095702,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.20295926795912664,-0.0,-0.0,0.07972212761965644,-0.0,-0.0,0.6274445353723996,0
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.1798400500946895,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.6156719884510345,0
1.0,0.2294501207870917,0.046515179094502423,0.07511475072413863,0.3112192250571678,0.07730495118100598,-0.0,0.15868957015701696,0.10020174837551837,1.2091569526339954,0.0680567586985006,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.24480245991818142,0.04793721934912292,0.009961473641487384,0.7722976424801649,1
1.0,0.2684352403613643,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.21742474184484348,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.15377853565675928,-0.0,-0.0,0.6798521516385769,0
1.0,0.25685907322835466,0.07357887372676342,0.08153833068386782,0.4220396749314456,0.06925151038914486,0.038778250900113845,-0.0,-0.0,1.4103699740915827,0.06770334295081273,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.18899679689848206,0.0729003543942423,0.019691792526440544,0.8126073571551984,1
1.0,-0.0,-0.0,0.07084038934852374,0.5077797605854664,-0.0,-0.0,-0.0,0.10332333128092581,1.134767622158422,0.06306549373570347,-0.0,0.11634786723536739,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.15536839164485036,0.05692153192944009,-0.0,0.7300194356752053,1
1.0,-0.0,-0.0,-0.0,0.448667516237359,-0.0,-0.0,-0.0,-0.0,1.1635540516478253,-0.0,0.27732086606164374,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.6615881066763571,0
1.0,0.03656929277314964,0.03135966046461843,0.07368019423197902,0.3908937063582058,0.07709840973867822,0.038778254571361775,0.12293902592013249,0.10443216210511311,1.245797338610289,0.0680567586985006,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.018880123603021434,-0.0,-0.0,0.1678628935175836,0.07822526368553277,0.03160094269959085,0.8426104561230792,1
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.1493014419187493,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.586348895755653,0
1.0,-0.0,-0.0,-0.0,0.5399219273576851,-0.0,-0.0,-0.0,-0.0,1.4832490973582364,-0.0,-0.0,0.18824940198291226,-0.0,-0.0,-0.0,0.09033674869501056,-0.0,0.0646691260033111,-0.0,-0.0,-0.0,0.019904564622081424,-0.0,-0.0,-0.0,0.6126871837422918,0
1.0,0.2618194397098644,0.08400133747495124,-0.0,0.3317704475302663,-0.0,-0.0,-0.0,-0.0,1.3951817800665014,0.06941562431470834,-0.0,-0.0,-0.0,-0.0,-0.0,0.10034288271136249,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.08405707006184214,0.07607976001016588,-0.0,0.7689094747272631,1
1.0,-0.0,-0.0,-0.0,0.34759402073960044,-0.0,-0.0,0.15701983276067494,-0.0,1.035451078240359,0.06551096385779358,-0.0,-0.0,-0.0,-0.0,0.06208658676813672,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.23784464275241946,0.07267177382611822,0.01851428367075197,0.8168971764038696,1
1.0,-0.0,-0.0,-0.0,-0.0,0.0774402483384818,-0.0,-0.0,-0.0,0.9045371987532704,-0.0,0.25819046798923295,0.18917952737028465,0.0724621511958035,0.06563684710920213,0.06508243614157828,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.5788410863809672,0
1.0,0.19035689795585442,0.08243177107767757,-0.0,0.4342965503882595,-0.0,-0.0,0.14980924585719235,0.10890582120906456,1.2002609717902761,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.04989696879851471,0.03972548939593316,-0.0,0.8775802518655773,1
1.0,0.15670802229358954,0.07884729296570732,-0.0,-0.0,-0.0,-0.0,0.17272704063516878,-0.0,0.7939974452082432,0.06931490153901441,-0.0,-0.0,-0.0,-0.0,0.06329005757209508,0.09033674869501056,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.17176980268090955,-0.0,-0.0,0.8479547214871789,1
1.0,0.23048592670202836,-0.0,-0.0,0.3372164608089056,-0.0,-0.0,-0.0,0.10944461545814628,0.7824146861862925,0.06942648132163971,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0752508450640656,-0.0,-0.0,0.734130554989994,1
1.0,-0.0,-0.0,-0.0,0.3832284380564841,0.07741645387365101,-0.0,-0.0,-0.0,1.1588337962294868,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.2572679094611673,0.07557715761945345,-0.0,0.8349769859227743,1
1.0,0.27372966464559195,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.1396441167965552,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.04291346030619283,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.538529881407813,0
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.6865992363689876,0
1.0,0.25685907322835466,0.07357887372676342,0.08153833068386782,0.4220396749314456,0.06925151038914486,0.038778250900113845,-0.0,-0.0,1.4103699740915827,0.06770334295081273,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.18861182395260218,0.07284416439167672,0.019311490757190623,0.8117181509049318,1
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.2023614535793604,0.08954232751007052,-0.0,-0.0,-0.0,-0.0,0.5557817775464484,0
1.0,-0.0,-0.0,-0.0,0.448667516237359,-0.0,-0.0,-0.0,-0.0,1.3602149947808246,-0.0,0.25310750598098064,-0.0,-0.0,-0.0,-0.0,0.09406005800279407,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.09629261305642797,-0.0,-0.0,0.6233642006843101,0
1.0,0.2640139622400741,-0.0,0.061234847358052596,0.385186174751943,-0.0,-0.0,0.12544226880024323,0.09414580896562531,1.1073563291534365,-0.0,-0.0,-0.0,-0.0,-0.0,0.0651670222491533,-0.0,-0.0,-0.0,-0.0,0.08715323812676347,-0.0,-0.0,0.037216244591854346,0.03142984080684345,-0.0,0.701976648848543,1
1.0,0.26597746840452946,0.08414134150603621,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.8422889928450932,-0.0,-0.0,-0.0,-0.0,-0.0,0.06515300365871382,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.09958878708232258,-0.0,-0.0,0.7545323681414604,1
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.2945594132928633,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.5517920014942128,0
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.104813352950885,-0.0,-0.0,-0.0,-0.0,0.06572906588083757,-0.0,-0.0,-0.0,0.06467643395427827,-0.0,-0.0,-0.0,-0.0,0.17618305782965304,-0.0,-0.0,0.765197802751719,0
1.0,0.2591225942948681,-0.0,-0.0,0.4316910963493053,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.21320037118078883,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.20077512710257872,-0.0,-0.0,-0.0,-0.0,-0.0,0.5435939601201918,0
1.0,0.2705562761597622,-0.0,0.08155811186597392,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.7504677624323636,1
1.0,0.17802281893664218,0.08141816335401884,0.0815121436838103,0.47123097070561637,-0.0,-0.0,-0.0,0.10948780113683083,1.0241852695723985,0.06833613853750804,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.24526963443355473,0.039256389062217935,-0.0,0.8319248951539238,1
1.0,-0.0,-0.0,-0.0,0.5309400159069932,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.27505229173125983,-0.0,0.07265206595494854,0.06572887355841711,0.06516867785223468,0.10037539759627515,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.10797587078880606,-0.0,-0.0,0.6562191890841462,0
1.0,-0.0,-0.0,0.08155831678283475,-0.0,-0.0,-0.0,-0.0,-0.0,0.30799114345416406,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.09601492196935099,-0.0,-0.0,-0.0,0.1923002712199172,0.08952980057276845,-0.0,-0.0,-0.0,-0.0,0.6695543696357815,0
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.6431761215696746,0
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.5533050193839537,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.20584819343226074,-0.0,-0.0,-0.0,-0.0,-0.0,0.6113288800366098,0
1.0,-0.0,-0.0,-0.0,0.5046442008448225,-0.0,-0.0,-0.0,-0.0,1.018488413564625,-0.0,0.23294809508149353,-0.0,0.07265214635248958,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.7170501961891681,0
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.182159801069285,0.06948269322329816,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.5001778552916141,1
1.0,-0.0,-0.0,-0.0,0.38711593598291183,-0.0,-0.0,-0.0,-0.0,1.1729045458814875,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.11628650406036196,-0.0,-0.0,0.6002706794651256,0
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.6786078908303613,-0.0,-0.0,0.21979363724718945,-0.0,-0.0,-0.0,-0.0,-0.0,0.06467537922581346,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.5001778552916141,0
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.2175615006398085,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.7917263036060569,0
1.0,0.23525281391303268,-0.0,-0.0,0.4591917595177195,-0.0,-0.0,-0.0,-0.0,0.5059644799402496,-0.0,0.2654911353437015,-0.0,-0.0,-0.0,0.06516874091445836,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.04899681780177453,-0.0,0.7137144924968809,0
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.10796661945755057,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.8001126005762768,0
1.0,0.25110360890600925,-0.0,-0.0,-0.0,-0.0,-0.0,0.17514006581539793,-0.0,1.21794572750723,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.01990456463255514,-0.0,-0.0,-0.0,0.639433990099628,0
1.0,0.2662922990194528,-0.0,-0.0,0.3596756256767364,0.07738058245017222,-0.0,-0.0,-0.0,0.5276690357062707,-0.0,-0.0,0.21652628534567991,-0.0,-0.0,-0.0,-0.0,-0.0,0.06467643448055634,-0.0,-0.0,-0.0,0.019904564632533376,-0.0,-0.0,-0.0,0.5799049712919073,0
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.041021220062239,-0.0,-0.0,0.21881913330183547,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.08954980562673702,-0.0,-0.0,-0.0,-0.0,0.541707983767569,0
1.0,0.21584116815261434,-0.0,-0.0,0.19188932011507878,-0.0,-0.0,-0.0,-0.0,0.7901555854771936,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.042716813161911546,0.17894807229776222,0.08277003300545434,-0.0,0.04208221394936411,-0.0,-0.0,0.5196557377611399,0
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.06467643451901588,-0.0,0.20579277553347455,-0.0,-0.0,-0.0,-0.0,-0.0,0.5001778552916141,0
1.0,0.27198314848950716,0.08427574704639726,0.08150552103263656,-0.0,-0.0,-0.0,0.1796007821009005,-0.0,1.142070332345923,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.1670853173265933,-0.0,-0.0,0.13042408648021453,-0.0,-0.0,0.9416974781907506,1
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.3968855872069785,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.20041210221199793,-0.0,-0.0,0.05662905580224673,-0.0,-0.0,0.6088905038480725,0
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.27649408236726614,0.2199106846697211,0.07265278308479856,0.06572905304858738,0.06516445709291352,0.10017890278260837,-0.0,-0.0,-0.0,0.2043770030347443,-0.0,-0.0,0.09291000689483889,-0.0,-0.0,0.6881687519251335,0
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.6187264048642684,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.20894160564486913,-0.0,-0.0,0.7440472934975887,1
1.0,0.09880876611572671,0.042064637978891345,0.0728363676617487,0.34759402073960044,0.07743200772246966,-0.0,-0.0,-0.0,1.3883251752692463,0.0672546382409123,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.20094155037796183,0.070418802358583,0.027570034559656478,0.7671774681067689,1
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.2201480484899263,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.5001778552916141,0
1.0,0.23149300905825299,0.08115037518821701,0.07884756447303833,0.2223734100234189,0.07529751549296843,-0.0,0.1414026168817254,0.10082566278055832,1.094553437018068,0.06820458446157196,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.1524320269637282,-0.0,-0.0,-0.0,0.06613771712157533,0.025469680265939636,0.6061105890215087,1
1.0,0.26229456602237733,0.0842712517993319,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.20196578261596373,-0.0,-0.0,-0.0,0.07178575734623596,0.03207142044070385,0.7797174826891077,1
1.0,-0.0,-0.0,-0.0,0.4677058678310672,-0.0,-0.0,-0.0,-0.0,0.8494587596225408,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.6465911990447285,0
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.17970105504410616,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.2554465071861479,-0.0,-0.0,0.7968400352772524,1
1.0,0.2684352403613643,-0.0,-0.0,0.3771816935188266,-0.0,-0.0,-0.0,-0.0,1.313941009538249,-0.0,-0.0,-0.0,0.07263215261034033,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0894313819440645,-0.0,-0.0,-0.0,-0.0,0.6093500215466043,1
1.0,0.26477662527940804,-0.0,0.08155811186597392,-0.0,-0.0,-0.0,0.17500408614665533,-0.0,0.6234954178127966,0.06918312321647908,-0.0,-0.0,-0.0,-0.0,-0.0,0.10035762948984267,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.2317119150619981,0.07192106134260232,-0.0,0.8302255839040312,1
1.0,-0.0,-0.0,-0.0,0.3398737321458172,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.27505229173125983,0.21523853902861154,0.07257903110673135,0.06569678443343577,0.06513887147074768,-0.0,-0.0,-0.0,0.04291309333849519,0.18780471148402747,-0.0,-0.0,-0.0,-0.0,-0.0,0.7530083567513036,0
1.0,-0.0,-0.0,-0.0,0.32032392549211464,-0.0,-0.0,0.16566182966235427,-0.0,1.2394641987865072,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.08900852235443088,-0.0,-0.0,-0.0,0.03000926828913809,0.7120587157071446,0
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.07265278451251504,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.7782920661087228,1
1.0,0.26702999528317634,0.0370396976925004,0.03671861211137006,0.3016329426523127,0.07455500283248408,0.027758648784534927,-0.0,0.10830619480516006,1.4741630803041808,0.03505414556743254,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.043440032252219186,-0.0,-0.0,0.009761370958059287,0.06740313891843774,-0.0,0.64546010695668,1
1.0,0.09299948071202278,0.06979324034455608,0.0728363676617487,0.4082772939220061,0.07652919826789346,0.024674378310848063,-0.0,-0.0,1.3985852941296504,0.06933001254850923,0.03657723826208752,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.20567646635853767,0.07782615991100543,0.01851428367075197,0.8493210499976485,1
1.0,-0.0,-0.0,-0.0,0.2983244137665174,-0.0,-0.0,-0.0,-0.0,0.4004754981928906,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.09872134822333171,-0.0,-0.0,-0.0,-0.0,0.08865177469912768,-0.0,0.06656739777744836,-0.0,-0.0,0.6537112731932482,0
1.0,0.16009015030515708,0.08381172409716492,0.0772060771444208,0.19723719641671153,-0.0,-0.0,-0.0,0.10938161122582309,0.42511359648342517,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.16513494336434198,-0.0,0.02344151605650554,0.9521089170114233,1
1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.2773815879944445,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.1874407247140997,-0.0,0.03207044650200161,0.7173714880107037,0
